x,y,z
9.592098639897017165e+00,1.191859006535956489e+01,2.520860020493147147e+01
9.820030117052029439e+00,1.204629123932437373e+01,2.569350559892429686e+01
1.003629125765213104e+01,1.212922218549554287e+01,2.620228845706090226e+01
1.023753054210735769e+01,1.216333311131228179e+01,2.672848823844035593e+01
1.042036675210313135e+01,1.214537067796931780e+01,2.726472307106695325e+01
1.058147833876498822e+01,1.207309863042063114e+01,2.780282662640077262e+01
1.071770440109026801e+01,1.194549546698316789e+01,2.833404540580917441e+01
1.082615290910070982e+01,1.176291013812880948e+01,2.884929202487153788e+01
1.090431077746143984e+01,1.152715875585043648e+01,2.933944372458710248e+01
1.095014917852492431e+01,1.124154786065421696e+01,2.979566919893814259e+01
1.096221711523358167e+01,1.091081530062844962e+01,3.020976240811947378e+01
1.093971637559844901e+01,1.054098716466434560e+01,3.057445888210011375e+01
1.088255191386270759e+01,1.013915726644528803e+01,3.088371021896829305e+01
1.079135323272431357e+01,9.713203862546272660e+00,3.113289510782522740e+01
1.066746462251339977e+01,9.271464325543842477e+00,3.131895165006859827e+01
1.051290428717828540e+01,8.822393104183184676e+00,3.144042233194060643e+01
1.033029508158102061e+01,8.374228980440809877e+00,3.149741252016102777e+01
1.012277159876132338e+01,7.934695569433303675e+00,3.149147100590450421e+01
9.893870020801067255e+00,7.510754177501376638e+00,3.142540790262069805e+01
9.647407971620381772e+00,7.108421455829947000e+00,3.130306918162946062e+01
9.387361817944595899e+00,6.732657309373864862e+00,3.112908878347211683e+01
9.117748439823767370e+00,6.387321412792902109e+00,3.090863860316287060e+01
8.842517011792159209e+00,6.075191167916844215e+00,3.064719254890400180e+01
8.565455437096908042e+00,5.798030184092360706e+00,3.035031809279841752e+01
8.290114078930425734e+00,5.556694081131465346e+00,3.002350291929519699e+01
8.019748096465015408e+00,5.351260295526207855e+00,2.967202036069273419e+01
7.757278276116608140e+00,5.181169509701946119e+00,2.930083332860430900e+01
7.505269173540463079e+00,5.045368192777451632e+00,2.891453367036943689e+01
7.265922626204885937e+00,4.942444184347155378e+00,2.851731210744077316e+01
7.041084188905736951e+00,4.870749542441685342e+00,2.811295294293997671e+01
6.832259927049099346e+00,4.828507262985045401e+00,2.770484778192333764e+01
6.640640881321789202e+00,4.813900156653354578e+00,2.729602260839074290e+01
6.467132784053394090e+00,4.825141810504581130e+00,2.688917350452614485e+01
6.312388881773066451e+00,4.860530516231820641e+00,2.648670718448039807e+01
6.176844005550913508e+00,4.918487686586166419e+00,2.609078329740286151e+01
6.060748374398974292e+00,4.997582642175446566e+00,2.570335633645601447e+01
5.964199964997197512e+00,5.096545769986664531e+00,2.532621569890816815e+01
5.887174574699026941e+00,5.214271951679007699e+00,2.496102302300880638e+01
5.829552897965442071e+00,5.349816157402284666e+00,2.460934625767511719e+01
5.791144391446321649e+00,5.502382407180303581e+00,2.427269049011095348e+01
5.771707470091608450e+00,5.671307650189310934e+00,2.395252535353174750e+01
5.770966055016461205e+00,5.856041414669188150e+00,2.365030921173884337e+01
5.788622449624560851e+00,6.056121940221108169e+00,2.336751023637939539e+01
5.824366554884010228e+00,6.271149307454450650e+00,2.310562449008486041e+01
5.877881531534611348e+00,6.500755859014821780e+00,2.286619098564606389e+01
5.948845973808102983e+00,6.744574104389850611e+00,2.265080364563204895e+01
6.036932709046795686e+00,7.002202072937963706e+00,2.246111985225210361e+01
6.141804287133617812e+00,7.273166207514959680e+00,2.229886521089976270e+01
6.263105246711305085e+00,7.556881726108692909e+00,2.216583389232451395e+01
6.400451227003737031e+00,7.852610526011792658e+00,2.206388375840508331e+01
6.553414999364830074e+00,8.159416825399999240e+00,2.199492528257979984e+01
6.721509506076682960e+00,8.476120954317394762e+00,2.196090309441981248e+01
6.904168061922425714e+00,8.801252016016317015e+00,2.196376883155457449e+01
7.100721918115453946e+00,9.133000538755092990e+00,2.200544389767338060e+01
7.310375518886675472e+00,9.469172765325788887e+00,2.208777070071674586e+01
7.532179939200505991e+00,9.807148865453354958e+00,2.221245108318709782e+01
7.765005163170005886e+00,1.014384790796967373e+01,2.238097097449085027e+01
8.007512154684842898e+00,1.047570342121001019e+01,2.259451078220509146e+01
8.258125937528587812e+00,1.079865378039846213e+01,2.285384193683366760e+01
8.515011247874044287e+00,1.110815249957016881e+01,2.315921108239740178e+01
8.776052653010911087e+00,1.139920370117867066e+01,2.351021497041610431e+01
9.038841376624269230e+00,1.166642807389571068e+01,2.390567089141189427e+01
9.300671321011986237e+00,1.190416396929958864e+01,2.434348959723926598e+01
9.558546929287331295e+00,1.210660690973672615e+01,2.482055979146446845e+01
9.809205487452434369e+00,1.226798849944478675e+01,2.533265524002411695e+01
1.004915616251755317e+01,1.238279250285400224e+01,2.587437698806725095e+01
1.027473744991441151e+01,1.244600176660614643e+01,2.643914363537740542e+01
1.048219372413888273e+01,1.245336498606636688e+01,2.701924171870495073e+01
1.066777022000851538e+01,1.240166750988856137e+01,2.760594553994135580e+01
1.082782416363933464e+01,1.228898637860077159e+01,2.818971124304097842e+01
1.095894792539398388e+01,1.211490694273269320e+01,2.876044359114106541e+01
1.105809827154326896e+01,1.188067802866429545e+01,2.930782622634958656e+01
1.112272426615857768e+01,1.158928503732835935e+01,2.982169824392186186e+01
1.115088531443132069e+01,1.124542600438753404e+01,3.029245249523846084e+01
1.114135073673279841e+01,1.085538449862044530e+01,3.071142607928642576e+01
1.109367284252124364e+01,1.042680173361888762e+01,3.107125260168466951e+01
1.100822712397837400e+01,9.968363311572266738e+00,3.136614622151387621e+01
1.088621544009218489e+01,9.489423740321917933e+00,3.159209430746017944e+01
1.072963147962208552e+01,8.999599021538857713e+00,3.174694554686479719e+01
1.054119050222835341e+01,8.508360378774947108e+00,3.183038994175726799e+01
1.032422841416101811e+01,8.024660632495759671e+00,3.184383866247318196e+01
1.008257759874488713e+01,7.556619468918828630e+00,3.179022110236383369e+01
9.820428214508982734e+00,7.111285741516322645e+00,3.167372256952827314e+01
9.542184190889758000e+00,6.694485699384544297e+00,3.149948902738312739e+01
9.252322678700409142e+00,6.310756956004468954e+00,3.127332472495971771e+01
8.955264438187183984e+00,5.963359980970784235e+00,3.100140493760685700e+01
8.655260864474376703e+00,5.654354013184556216e+00,3.069002077392000416e+01
8.356301461820773824e+00,5.384721037851885050e+00,3.034536701567003547e+01
8.062043584336775481e+00,5.154520723608065680e+00,2.997337785384008413e+01
7.775764413230832339e+00,4.963060437398813640e+00,2.957961054002723955e+01
7.500333901871521824e+00,4.809067131972406983e+00,2.916917304479137485e+01
7.238206284286672343e+00,4.690850664018894278e+00,2.874668957647804746e+01
6.991427233875432634e+00,4.606451416964494783e+00,2.831629650385698582e+01
6.761653451157326522e+00,4.553767878320099882e+00,2.788166126109296528e+01
6.550181454077999454e+00,4.530662366003394226e+00,2.744601708365507164e+01
6.357982649480850235e+00,4.535044828781160220e+00,2.701220778886592910e+01
6.185742017786632907e+00,4.564936040981629084e+00,2.658273761112355160e+01
6.033898216221569299e+00,4.618512229597297569e+00,2.615982251900945954e+01
5.902683316116648093e+00,4.694133618653146378e+00,2.574544043108340219e+01
5.792160797295336394e+00,4.790359444111818910e+00,2.534137865903383968e+01
5.702260805185939141e+00,4.905951877092920022e+00,2.494927765177457601e+01
5.632811974074345862e+00,5.039871067845398400e+00,2.457067061830591825e+01
5.583569400234199342e+00,5.191263162187787827e+00,2.420701899383221090e+01
5.554238535634638652e+00,5.359442841748479402e+00,2.385974393360977075e+01
5.544494930464535010e+00,5.543871485601656879e+00,2.353025410362130287e+01
5.553999834969896909e+00,5.744132036232975302e+00,2.321997013363629847e+01
5.582411803646016857e+00,5.959900821129803461e+00,2.293034594249819236e+01
5.629394374492115993e+00,6.190916862464953319e+00,2.266288713528805943e+01
5.694619966107977937e+00,6.436948789347967548e+00,2.241916653752761235e+01
5.777770160751408035e+00,6.697759239919823138e+00,2.220083671181831519e+01
5.878532428524044562e+00,6.973066651230004354e+00,2.200963917196119368e+01
5.996593398744832548e+00,7.262504240269825218e+00,2.184740975436078969e+01
6.131628729507447417e+00,7.565576000866811590e+00,2.171607947709269482e+01
6.283289597571506846e+00,7.881609627609400093e+00,2.161766978268111572e+01
6.451185851580796715e+00,8.209706375409833612e+00,2.155428109219114674e+01
6.634865854167515842e+00,8.548688334059466598e+00,2.152807300000816326e+01
6.833793138922517052e+00,8.897043714275934434e+00,2.154123472292230446e+01
7.047320004208746269e+00,9.252871270044566998e+00,2.159594381834986265e+01
7.274658403093614112e+00,9.613826009632502334e+00,2.169431124244421838e+01
7.514848589372157939e+00,9.977068587450318660e+00,2.183831124830549086e+01
7.766726132983064801e+00,1.033922149788166855e+01,2.202969441541922535e+01
8.028888740614899433e+00,1.069633810914658767e+01,2.226988329192669624e+01
8.299663651328105018e+00,1.104388701817859619e+01,2.255985049505451556e+01
8.577078048066297811e+00,1.137676133411896906e+01,2.289998111566146477e+01
8.858834400279894439e+00,1.168931718162504296e+01,2.328992282619188714e+01
9.142293618048384474e+00,1.197544931675819768e+01,2.372842943508373992e+01
9.424469045489717089e+00,1.222870989921849194e+01,2.421320641661526096e+01
9.702034536835393297e+00,1.244247458970144926e+01,2.474076994956985587e+01
9.971350050930528397e+00,1.261015761700927484e+01,2.530633316300149005e+01
1.022850746726538063e+01,1.272547318710260988e+01,2.590373566080551626e+01
1.046939888889759906e+01,1.278273491415563612e+01,2.652543285651643501e+01
1.068980820359874961e+01,1.277717948367171807e+01,2.716256037993287720e+01
1.088552519900798643e+01,1.270529419295747253e+01,2.780508542418954576e+01
1.105247903707849844e+01,1.256512181713690346e+01,2.844205064851065501e+01
1.118688583607744036e+01,1.235651451545701640e+01,2.906190765451895075e+01
1.128540269271246821e+01,1.208130691147995606e+01,2.965292682058228380e+01
1.134527855354805403e+01,1.174338310596187007e+01,3.020365996743010939e+01
1.136449121301617637e+01,1.134861996388076655e+01,3.070342306264922527e+01
1.134185961407390053e+01,1.090470152449864472e+01,3.114276004040559442e+01
1.127712185241004939e+01,1.042081113167460948e+01,3.151384878262722467e+01
1.117097132413992000e+01,9.907224704182889141e+00,3.181081227262170685e+01
1.102504728312489313e+01,9.374837177329853333e+00,3.202990963160845439e+01
1.084187962395022886e+01,8.834663565948641661e+00,3.216959306480949010e+01
1.062479191052263872e+01,8.297356567567605978e+00,3.223043218046762348e+01
1.037777011459524878e+01,7.772779205250346379e+00,3.221492092963427467e+01
1.010530708582357740e+01,7.269662236391799759e+00,3.212719314163713591e+01
9.812234095680333112e+00,6.795364442772613423e+00,3.197267920397034402e+01
9.503550862059594095e+00,6.355741551371361098e+00,3.175773802631649190e+01
9.184264337727574556e+00,5.955118130919354158e+00,3.148929559869824857e+01
8.859244613370194088e+00,5.596348253719488852e+00,3.117451544487948212e+01
8.533103778952234819e+00,5.280944989814945423e+00,3.082051829990676239e+01
8.210101126883097677e+00,5.009257238151239910e+00,3.043416065545024907e+01
7.894075617402752876e+00,4.780672419249485827e+00,3.002187411912796833e+01
7.588404551832814704e+00,4.593826754297998249e+00,2.958956220002141535e+01
7.295985951342268017e+00,4.446808464494675484e+00,2.914254719231513846e+01
7.019241168429016575e+00,4.337343536389001386e+00,2.868555787813573232e+01
6.760133820068701560e+00,4.262957598751619948e+00,2.822274817672344582e+01
6.520201026848406300e+00,4.221110835408870443e+00,2.775773745804805515e+01
6.300593190702328705e+00,4.209305537453211343e+00,2.729366440262390014e+01
6.102118951414787773e+00,4.225167693955786063e+00,2.683324788619518486e+01
5.925292475321403352e+00,4.266505211252106911e+00,2.637884992477514245e+01
5.770380776289044888e+00,4.331345932133247700e+00,2.593253718610384340e+01
5.637449323542848667e+00,4.417958772694493774e+00,2.549613888086167890e+01
5.526404618349649134e+00,4.524861227585994072e+00,2.507129975081146966e+01
5.437032894303831299e+00,4.650816109645945495e+00,2.465952769008861267e+01
5.369034412882529139e+00,4.794819976222087554e+00,2.426223602923208489e+01
5.322053072198452028e+00,4.956085297198879580e+00,2.388078079950501831e+01
5.295701258294388758e+00,5.134017949406530334e+00,2.351649349219067275e+01
5.289580017749965002e+00,5.328191202787614600e+00,2.317070987600574483e+01
5.303294701731978478e+00,5.538316879844112250e+00,2.284479536929098842e+01
5.336466246176144956e+00,5.764214290455980105e+00,2.254016743165929526e+01
5.388738332624205540e+00,6.005777039786398319e+00,2.225831525321470750e+01
5.459780601471552863e+00,6.262937667804600039e+00,2.200081687025154764e+01
5.549288078691072990e+00,6.535629902172542138e+00,2.176935363232555432e+01
5.656976941723203645e+00,6.823748198875253301e+00,2.156572175904140920e+01
5.782576685418041151e+00,7.127104144384962758e+00,2.139184041785351198e+01
5.925818720480960700e+00,7.445379294012079541e+00,2.124975556102418750e+01
6.086421370384792695e+00,7.778074131036199823e+00,2.114163836435025345e+01
6.264071252894980013e+00,8.124452981125386941e+00,2.106977697780636305e+01
6.458400996304339614e+00,8.483484911438180731e+00,2.103655984863744166e+01
6.668963271588594033e+00,8.853781093369310184e+00,2.104444859559601966e+01
6.895201204860396338e+00,9.233529780300676393e+00,2.109593813850095501e+01
7.136415373456797440e+00,9.620430475506053014e+00,2.119350182272064131e+01
7.391727726240950425e+00,1.001162996420190865e+01,2.133951896089575939e+01
7.660043085517085792e+00,1.040366398082611354e+01,2.153618254891041062e+01
7.940009283422821973e+00,1.079240962662272629e+01,2.178538561268461038e+01
8.229977250818224732e+00,1.117305428940337997e+01,2.208858538488300383e+01
8.527963053885288858e+00,1.154008887954116602e+01,2.244664595628289661e+01
8.831614472530755933e+00,1.188733401394200584e+01,2.285966255581407935e+01
9.138185204964003105e+00,1.220800778449971347e+01,2.332677333233650074e+01
9.444520183146670078e+00,1.249484365884753956e+01,2.384596680029859783e+01
9.747056641312969560e+00,1.274026618248447029e+01,2.441390014002194420e+01
1.004184412535178517e+01,1.293662745114285961e+01,2.502574030689643081e+01
1.032458873567966862e+01,1.307650515036963412e+01,2.567505394904407012e+01
1.059072362689034996e+01,1.315305305011136738e+01,2.635376166798029729e+01
1.083550871111919278e+01,1.316039053493846467e+01,2.705218173758885669e+01
1.105415820275824679e+01,1.309400520735645301e+01,2.775917814619067769e+01
1.124199448151078329e+01,1.295114052436037255e+01,2.846242492390451417e+01
1.139462134811964944e+01,1.273112717703141961e+01,2.914878576598758286e+01
1.150810851512277466e+01,1.243562337468247492e+01,2.980479582852933973e+01
1.157917520875306039e+01,1.206872620095826676e+01,3.041721838911263376e+01
1.160535982618844031e+01,1.163693044656407771e+01,3.097363540421998707e+01
1.158516145966487976e+01,1.114892300505913703e+01,3.146302311679741948e+01
1.151814077683089899e+01,1.061522121758014947e+01,3.187625995513386812e+01
1.140497031264657757e+01,1.004768096209009798e+01,3.220651953357076991e+01
1.124742845394929347e+01,9.458916946499313028e+00,3.244951255726111583e+01
1.104833674543472277e+01,8.861687938928907826e+00,3.260355919621940757e+01
1.081144518441241864e+01,8.268302499978716469e+00,3.266949297371917993e+01
1.054127494973494272e+01,7.690095154709903902e+00,3.265041619775730197e+01
1.024293125436022578e+01,7.137011676593942866e+00,3.255134130210876009e+01
9.921900818157027402e+00,6.617326254014754383e+00,3.237876112666595674e+01
9.583848374738346720e+00,6.137496475662335804e+00,3.214019278897150400e+01
9.234425133118312701e+00,5.702147488411448251e+00,3.184373547159788131e+01
8.879099372707651483e+00,5.314164651031758169e+00,3.149767364681830273e+01
8.523016209394082665e+00,4.974868866208974616e+00,3.111014689308300163e+01
